GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Population of one race:,Margin of Error; Population of one race:,Estimate; Population of one race: - White,Margin of Error; Population of one race: - White,Estimate; Population of one race: - Black or African American,Margin of Error; Population of one race: - Black or African American,Estimate; Population of one race: - American Indian and Alaska Native,Margin of Error; Population of one race: - American Indian and Alaska Native,Estimate; Population of one race: - Asian alone,Margin of Error; Population of one race: - Asian alone,Estimate; Population of one race: - Native Hawaiian and Other Pacific Islander,Margin of Error; Population of one race: - Native Hawaiian and Other Pacific Islander,Estimate; Population of one race: - Some other race,Margin of Error; Population of one race: - Some other race,Estimate; Population of two or more races:,Margin of Error; Population of two or more races:,Estimate; Population of two or more races: - Two races including Some other race,Margin of Error; Population of two or more races: - Two races including Some other race,"Estimate; Population of two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Population of two or more races: - Two races excluding Some other race, and three or more races",Estimate; Population of two or more races: - Population of two races:,Margin of Error; Population of two or more races: - Population of two races:,Estimate; Population of two or more races: - Population of two races: - White; Black or African American,Margin of Error; Population of two or more races: - Population of two races: - White; Black or African American,Estimate; Population of two or more races: - Population of two races: - White; American Indian and Alaska Native,Margin of Error; Population of two or more races: - Population of two races: - White; American Indian and Alaska Native,Estimate; Population of two or more races: - Population of two races: - White; Asian,Margin of Error; Population of two or more races: - Population of two races: - White; Asian,Estimate; Population of two or more races: - Population of two races: - Black or African American; American Indian and Alaska Native,Margin of Error; Population of two or more races: - Population of two races: - Black or African American; American Indian and Alaska Native,Estimate; Population of two or more races: - Population of two races: - All other two race combinations,Margin of Error; Population of two or more races: - Population of two races: - All other two race combinations,Estimate; Population of three races,Margin of Error; Population of three races,Estimate; Population of four or more races,Margin of Error; Population of four or more races
1400000US06075031301,06075031301,"Census Tract 313.01, San Francisco County, California",4074,532,3829,534,883,295,302,148,95,108,2145,551,0,95,404,506,245,244,0,95,245,244,221,209,0,95,47,66,164,185,10,17,0,95,24,40,0,95
1400000US06075031302,06075031302,"Census Tract 313.02, San Francisco County, California",6190,805,6036,815,1459,617,1271,432,0,95,3054,680,0,95,252,261,154,114,0,95,154,114,154,114,67,66,0,95,41,68,0,95,46,61,0,95,0,95
1400000US06075031400,06075031400,"Census Tract 314, San Francisco County, California",6817,727,6663,755,2316,605,1237,265,0,95,2749,421,0,95,361,255,154,110,9,17,145,106,154,110,0,95,0,95,48,47,0,95,106,97,0,95,0,95
1400000US06075032601,06075032601,"Census Tract 326.01, San Francisco County, California",4633,528,4532,528,1699,252,12,20,23,33,2720,480,0,95,78,94,101,72,0,95,101,72,80,64,18,37,0,95,50,52,0,95,12,20,21,27,0,95
1400000US06075032602,06075032602,"Census Tract 326.02, San Francisco County, California",4630,536,4512,534,1285,395,9,13,0,95,3205,641,0,95,13,19,118,107,36,68,82,78,118,107,0,95,0,95,43,66,0,95,75,86,0,95,0,95
1400000US06075032700,06075032700,"Census Tract 327, San Francisco County, California",6883,523,6600,527,2659,456,0,95,0,95,3879,638,13,21,49,82,283,134,51,62,232,119,283,134,23,38,0,95,209,113,0,95,51,62,0,95,0,95
1400000US06075032801,06075032801,"Census Tract 328.01, San Francisco County, California",4007,610,3979,609,1343,316,21,32,0,95,2513,637,0,95,102,164,28,50,0,95,28,50,28,50,0,95,0,95,28,50,0,95,0,95,0,95,0,95
1400000US06075032802,06075032802,"Census Tract 328.02, San Francisco County, California",3511,456,3360,439,903,303,129,146,0,95,2289,332,0,95,39,63,151,133,10,18,141,132,151,133,35,57,93,122,13,21,0,95,10,18,0,95,0,95
1400000US06075032901,06075032901,"Census Tract 329.01, San Francisco County, California",5298,577,4982,596,1722,307,122,160,0,95,3089,570,0,95,49,59,316,191,29,48,287,182,244,165,0,95,39,58,162,152,0,95,43,55,72,113,0,95
1400000US06075032902,06075032902,"Census Tract 329.02, San Francisco County, California",3782,448,3732,450,994,387,0,95,26,35,2712,576,0,95,0,95,50,52,0,95,50,52,50,52,0,95,22,37,28,33,0,95,0,95,0,95,0,95
1400000US06075033000,06075033000,"Census Tract 330, San Francisco County, California",7977,619,7695,662,3617,421,127,115,19,31,3694,531,26,86,212,221,282,171,18,30,264,161,282,171,0,95,78,58,160,147,0,95,44,50,0,95,0,95
1400000US06075033100,06075033100,"Census Tract 331, San Francisco County, California",4113,387,4056,394,1717,275,0,95,0,95,2308,410,0,95,31,48,57,54,0,95,57,54,36,51,0,95,0,95,30,50,0,95,6,10,21,24,0,95
1400000US06075033201,06075033201,"Census Tract 332.01, San Francisco County, California",3727,830,3521,792,2109,637,381,239,13,21,640,229,0,95,378,263,206,145,18,33,188,129,192,144,8,16,26,30,140,119,0,95,18,33,14,23,0,95
1400000US06075033203,06075033203,"Census Tract 332.03, San Francisco County, California",3332,440,3206,422,1538,337,88,86,0,95,1287,284,73,94,220,190,126,124,0,95,126,124,81,84,49,78,0,95,14,24,0,95,18,28,45,72,0,95
1400000US06075033204,06075033204,"Census Tract 332.04, San Francisco County, California",3538,449,3346,460,1640,367,330,173,50,88,1121,435,0,95,205,177,192,140,6,15,186,140,82,81,38,58,0,95,38,49,0,95,6,15,110,118,0,95
1400000US06075035100,06075035100,"Census Tract 351, San Francisco County, California",7897,616,7486,629,2499,338,21,33,0,95,4891,644,0,95,75,69,411,206,15,25,396,205,358,184,0,95,62,93,267,160,0,95,29,33,0,95,53,83
1400000US06075035201,06075035201,"Census Tract 352.01, San Francisco County, California",5117,406,4952,397,1959,351,10,26,8,15,2845,380,128,121,2,4,165,89,33,31,132,76,153,85,12,17,0,95,94,69,0,95,47,33,12,21,0,95
1400000US06075035202,06075035202,"Census Tract 352.02, San Francisco County, California",4608,335,4501,345,2364,275,57,42,9,16,1888,259,75,67,108,100,107,80,0,95,107,80,101,79,0,95,5,9,77,72,0,95,19,32,6,10,0,95
1400000US06075035300,06075035300,"Census Tract 353, San Francisco County, California",7466,555,7205,606,2239,358,0,95,0,95,4832,628,0,95,134,133,261,177,0,95,261,177,213,145,67,98,39,62,89,87,0,95,18,29,48,75,0,95
1400000US06075035400,06075035400,"Census Tract 354, San Francisco County, California",6413,647,6095,618,2922,507,92,83,0,95,2810,545,169,219,102,84,318,190,143,106,175,124,297,188,56,87,0,95,52,59,0,95,189,162,21,34,0,95
1400000US06075040100,06075040100,"Census Tract 401, San Francisco County, California",4126,430,3924,441,2154,412,353,256,71,61,1208,245,0,95,138,108,202,138,1,2,201,138,168,111,32,50,50,52,48,47,27,44,11,16,23,34,11,18
1400000US06075040200,06075040200,"Census Tract 402, San Francisco County, California",5641,694,5546,711,2618,425,60,49,20,32,2691,608,0,95,157,190,95,89,0,95,95,89,95,89,0,95,0,95,34,35,0,95,61,64,0,95,0,95
1400000US06075042601,06075042601,"Census Tract 426.01, San Francisco County, California",3777,427,3397,408,1676,302,38,42,0,95,1634,335,11,19,38,46,380,224,0,95,380,224,380,224,29,51,13,22,338,223,0,95,0,95,0,95,0,95
1400000US06075042602,06075042602,"Census Tract 426.02, San Francisco County, California",3642,475,3574,480,1488,314,84,106,14,22,1735,493,154,183,99,151,68,59,0,95,68,59,68,59,0,95,0,95,47,50,0,95,21,29,0,95,0,95
1400000US06075042700,06075042700,"Census Tract 427, San Francisco County, California",6073,596,5977,593,3325,638,66,75,22,36,2268,298,73,122,223,146,96,72,2,5,94,72,94,72,20,34,18,29,54,55,0,95,2,5,2,4,0,95
1400000US06075042800,06075042800,"Census Tract 428, San Francisco County, California",2304,257,2173,256,1682,250,12,19,0,95,388,125,0,95,91,95,131,89,34,27,97,84,131,89,39,55,3,7,55,69,0,95,34,27,0,95,0,95
1400000US06075045100,06075045100,"Census Tract 451, San Francisco County, California",4651,388,4473,388,2035,325,84,78,18,31,2288,369,0,95,48,45,178,107,18,29,160,103,121,88,24,35,21,32,58,70,0,95,18,29,57,47,0,95
1400000US06075045200,06075045200,"Census Tract 452, San Francisco County, California",6293,448,5948,439,2893,506,20,31,17,28,2867,473,95,138,56,70,345,148,34,40,311,142,333,143,0,95,0,95,242,127,0,95,91,59,12,22,0,95
1400000US06075047600,06075047600,"Census Tract 476, San Francisco County, California",5281,487,5035,470,2634,469,21,34,21,34,2278,532,0,95,81,96,246,177,54,54,192,167,246,177,0,95,63,87,129,144,0,95,54,54,0,95,0,95
1400000US06075047701,06075047701,"Census Tract 477.01, San Francisco County, California",4235,389,4010,356,1219,220,103,88,15,16,2357,313,60,59,256,227,225,156,9,15,216,155,225,156,16,20,42,56,77,64,0,95,90,127,0,95,0,95
1400000US06075047702,06075047702,"Census Tract 477.02, San Francisco County, California",4065,268,3916,276,1614,246,2,4,14,19,2220,220,0,95,66,92,149,88,0,95,149,88,149,88,0,95,42,46,94,75,13,20,0,95,0,95,0,95
1400000US06075047801,06075047801,"Census Tract 478.01, San Francisco County, California",4777,682,4495,688,1991,379,16,23,0,95,2462,644,16,26,10,17,282,173,43,65,239,163,237,162,10,21,1,2,108,97,0,95,118,123,45,70,0,95
1400000US06075047802,06075047802,"Census Tract 478.02, San Francisco County, California",4456,542,4347,571,1284,262,72,107,0,95,2840,550,0,95,151,109,109,112,14,25,95,109,59,82,0,95,0,95,45,78,0,95,14,25,50,76,0,95
1400000US06075047901,06075047901,"Census Tract 479.01, San Francisco County, California",6525,521,6080,520,2888,385,275,172,45,72,2829,416,43,56,0,95,445,297,0,95,445,297,433,297,32,52,23,27,158,123,171,253,49,79,12,19,0,95
1400000US06075047902,06075047902,"Census Tract 479.02, San Francisco County, California",3642,414,3420,416,1793,225,15,23,0,95,1469,339,0,95,143,125,222,136,70,90,152,106,168,114,0,95,0,95,70,51,28,43,70,90,42,42,12,18
1400000US06075060100,06075060100,"Census Tract 601, San Francisco County, California",3035,373,2914,369,2506,352,96,72,28,41,276,123,0,95,8,13,121,75,0,95,121,75,121,75,0,95,0,95,91,64,0,95,30,29,0,95,0,95
1400000US06075060400,06075060400,"Census Tract 604, San Francisco County, California",2412,276,2282,266,1495,227,87,97,0,95,548,203,0,95,152,200,130,79,15,23,115,76,130,79,8,13,0,95,86,72,0,95,36,37,0,95,0,95
1400000US06075060502,06075060502,"Census Tract 605.02, San Francisco County, California",2755,328,2580,323,546,244,841,257,86,94,730,217,279,190,98,83,175,127,63,102,112,80,163,120,21,37,0,95,0,95,15,23,127,108,12,21,0,95
1400000US06075060700,06075060700,"Census Tract 607, San Francisco County, California",7092,423,6969,408,3264,360,169,109,0,95,3084,402,0,95,452,178,123,78,0,95,123,78,123,78,45,53,0,95,78,53,0,95,0,95,0,95,0,95
1400000US06075061000,06075061000,"Census Tract 610, San Francisco County, California",3548,410,3360,353,839,211,717,239,0,95,1567,323,160,161,77,95,188,255,1,3,187,254,188,255,0,95,6,10,0,95,0,95,182,256,0,95,0,95
1400000US06075061100,06075061100,"Census Tract 611, San Francisco County, California",4429,400,4407,402,271,88,12,18,0,95,4073,425,51,62,0,95,22,25,0,95,22,25,22,25,0,95,11,19,0,95,0,95,11,16,0,95,0,95
1400000US06075061200,06075061200,"Census Tract 612, San Francisco County, California",3807,496,3721,486,1191,450,926,235,0,95,950,207,0,95,654,410,86,81,0,95,86,81,68,65,13,15,0,95,0,95,40,52,15,17,18,20,0,95
1400000US06075061400,06075061400,"Census Tract 614, San Francisco County, California",5343,478,5134,517,2943,371,1106,450,199,272,577,249,141,158,168,122,209,125,0,95,209,125,186,117,27,37,0,95,108,93,15,27,36,51,0,95,23,39
1400000US06075061500,06075061500,"Census Tract 615, San Francisco County, California",10755,1326,10522,1320,6681,1207,355,230,65,75,3199,546,18,31,204,168,233,142,0,95,233,142,233,142,15,35,45,36,154,132,0,95,19,32,0,95,0,95
1400000US06075980200,06075980200,"Census Tract 9802, San Francisco County, California",280,100,261,100,174,81,19,24,0,95,23,30,0,95,45,64,19,21,4,6,15,21,17,21,13,20,0,95,0,95,0,95,4,6,2,4,0,95
1400000US06075980300,06075980300,"Census Tract 9803, San Francisco County, California",33,36,11,16,0,95,0,95,0,95,11,16,0,95,0,95,22,23,10,15,12,18,22,23,0,95,0,95,12,18,0,95,10,15,0,95,0,95
1400000US06075980401,06075980401,"Census Tract 9804.01, San Francisco County, California",0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
1400000US06075980501,06075980501,"Census Tract 9805.01, San Francisco County, California",557,168,487,150,84,73,90,57,0,95,238,145,40,65,35,53,70,56,15,35,55,42,70,56,28,45,8,13,0,95,0,95,34,45,0,95,0,95
1400000US06075980600,06075980600,"Census Tract 9806, San Francisco County, California",228,96,200,83,60,44,107,82,0,95,33,38,0,95,0,95,28,36,0,95,28,36,28,36,0,95,7,11,21,34,0,95,0,95,0,95,0,95
1400000US06075980900,06075980900,"Census Tract 9809, San Francisco County, California",315,142,294,143,181,130,19,22,0,95,94,111,0,95,0,95,21,24,0,95,21,24,15,23,0,95,0,95,15,23,0,95,0,95,6,10,0,95
1400000US06075990100,06075990100,"Census Tract 9901, San Francisco County, California",0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
