"","C.Block","number.races","race","percent.pop"
"700","060750156003","1","Black",0.0283363802559415
"701","060750157001","1","Black",0.157097288676236
"702","060750157002","1","Black",0.073972602739726
"703","060750157003","1","Black",0.0424641148325359
"704","060750157004","1","Black",0.0282468529321461
"705","060750158011","1","Black",0.416666666666667
"706","060750158012","1","Black",0.313291139240506
"707","060750158013","1","Black",0.257575757575758
"708","060750158021","1","Black",0.0377358490566038
"709","060750158022","1","Black",0.132307692307692
"710","060750159001","1","Black",0.117786187322611
"711","060750159002","1","Black",0.178444331469242
"712","060750160001","1","Black",0.0466300940438871
"713","060750161001","1","Black",0.389749702026222
"714","060750161002","1","Black",0.34176245210728
"715","060750161003","1","Black",0.479611650485437
"716","060750161004","1","Black",0.212454212454212
"717","060750162001","1","Black",0.0868217054263566
"718","060750162002","1","Black",0.0259365994236311
"719","060750162003","1","Black",0.0250544662309368
"720","060750163001","1","Black",0.499276410998553
"721","060750163002","1","Black",0.382594417077176
"722","060750163003","1","Black",0.174004931313843
"723","060750164001","1","Black",0.0963906581740977
"724","060750164002","1","Black",0.1
"725","060750165001","1","Black",0.309656453110492
"726","060750165002","1","Black",0.0121396054628225
"727","060750165003","1","Black",0
"728","060750165004","1","Black",0.0347457627118644
"729","060750166001","1","Black",0.109243697478992
"730","060750166002","1","Black",0.0152193375111907
"731","060750166003","1","Black",0
"732","060750166004","1","Black",0.0343007915567282
"733","060750167001","1","Black",0.0247695852534562
"734","060750167002","1","Black",0.0728744939271255
"735","060750167003","1","Black",0.0337254901960784
"736","060750167004","1","Black",0.0103092783505155
"737","060750168011","1","Black",0.0734929810074319
"738","060750168012","1","Black",0.181740614334471
"739","060750168013","1","Black",0.235729386892178
"740","060750168021","1","Black",0.0068649885583524
"741","060750168022","1","Black",0.183846153846154
"742","060750168023","1","Black",0.0395913154533844
"743","060750169001","1","Black",0.0517051705170517
"744","060750169002","1","Black",0.0124688279301746
"745","060750170001","1","Black",0.0444664031620553
"746","060750170002","1","Black",0.0248390064397424
"747","060750170003","1","Black",0.03725782414307
"748","060750171011","1","Black",0.00885668276972625
"749","060750171012","1","Black",0.0172257479601088
"750","060750171013","1","Black",0.0635313531353135
"751","060750171021","1","Black",0.025709219858156
"752","060750171022","1","Black",0.0201438848920863
"753","060750171023","1","Black",0.0367827366356057
"754","060750176011","1","Black",NA
"755","060750176012","1","Black",0.120016273393002
"756","060750176013","1","Black",0.169642857142857
"757","060750176014","1","Black",0.095829636202307
"758","060750176015","1","Black",0.132050431320504
"759","060750177001","1","Black",0.093984962406015
"760","060750177002","1","Black",0.00648414985590778
"761","060750178011","1","Black",0.108348134991119
"762","060750178012","1","Black",0.0252577319587629
"763","060750178021","1","Black",0.0767426273458445
"764","060750178022","1","Black",0.105820105820106
"765","060750179021","1","Black",0.233214401556925
"766","060750180001","1","Black",0.0961645358532518
"767","060750180002","1","Black",0.237962316817865
"768","060750201001","1","Black",0.029862792574657
"769","060750201002","1","Black",0.00836820083682008
"770","060750201003","1","Black",0.06
"771","060750201004","1","Black",0.0761455525606469
"772","060750202001","1","Black",0
"773","060750202002","1","Black",0.111654441727791
"774","060750202003","1","Black",0.0321414222579349
"775","060750203001","1","Black",0.0443478260869565
"776","060750203002","1","Black",0
"777","060750203003","1","Black",0.00873362445414847
"778","060750204011","1","Black",0.0175732217573222
"779","060750204012","1","Black",0.0149253731343284
"780","060750204013","1","Black",0.0759183673469388
"781","060750204021","1","Black",0.0522617479139218
"782","060750204022","1","Black",0
"783","060750205001","1","Black",0
"784","060750205002","1","Black",0.029126213592233
"785","060750205003","1","Black",0.044340723453909
"786","060750206001","1","Black",0.03690036900369
"787","060750206002","1","Black",0
"788","060750206003","1","Black",0.0403690888119954
"789","060750206004","1","Black",0.00145560407569141
"790","060750207001","1","Black",0.0161787365177196
"791","060750207002","1","Black",0.00437636761487965
"792","060750207003","1","Black",0
"793","060750208001","1","Black",0
"794","060750208002","1","Black",0.0328697850821745
"795","060750208003","1","Black",0.0288951841359773
"796","060750208004","1","Black",0.0448999511957052
"797","060750209001","1","Black",0
"798","060750209002","1","Black",0.012720156555773
"799","060750209003","1","Black",0.0109439124487004
"800","060750209004","1","Black",0.0381165919282511
"801","060750210001","1","Black",0
"802","060750210002","1","Black",0
"803","060750210003","1","Black",0
"804","060750210004","1","Black",0.026369168356998
"805","060750211001","1","Black",0.026567481402763
"806","060750211002","1","Black",0
"807","060750211003","1","Black",0.0551267916207277
"808","060750211004","1","Black",0
"809","060750212001","1","Black",0
"810","060750212002","1","Black",0.00479846449136276
"811","060750212003","1","Black",0.0297555791710946
"812","060750213001","1","Black",0
"813","060750213002","1","Black",0
"814","060750214001","1","Black",0
"815","060750214002","1","Black",0
"816","060750214003","1","Black",0.00677200902934537
"817","060750215001","1","Black",0.0217669654289373
"818","060750215002","1","Black",0.0989304812834225
"819","060750215003","1","Black",0
"820","060750215004","1","Black",0.0367298578199052
"821","060750215005","1","Black",0
"822","060750216001","1","Black",0.0457483838886126
"823","060750216002","1","Black",0.0847676419965577
"824","060750217001","1","Black",0.060530679933665
"825","060750217002","1","Black",0.0328719723183391
"826","060750217003","1","Black",0.228887594641817
"827","060750218001","1","Black",0.016260162601626
"828","060750218002","1","Black",0.0245775729646697
"829","060750218003","1","Black",0.0282258064516129
"830","060750218004","1","Black",0
"831","060750226001","1","Black",0.0848765432098765
"832","060750226002","1","Black",0.0812807881773399
"833","060750227021","1","Black",0.0125461254612546
"834","060750227022","1","Black",0.0414012738853503
"835","060750227041","1","Black",0.0165425971877585
"836","060750227042","1","Black",0.00570071258907363
"837","060750228011","1","Black",0.0954198473282443
"838","060750228012","1","Black",0.00529315960912052
"839","060750228013","1","Black",0.0566037735849057
"840","060750228021","1","Black",0
"841","060750228022","1","Black",0.0530255770430443
"842","060750228031","1","Black",0.0274674115456238
"843","060750228032","1","Black",0.0132930513595166
"844","060750228033","1","Black",0.0159716060337178
"845","060750229011","1","Black",0.0192906036092097
"846","060750229012","1","Black",0.0920043811610077
"847","060750229013","1","Black",0
"848","060750229021","1","Black",0.133281371784879
"849","060750229022","1","Black",0.0390824129141886
"850","060750229031","1","Black",0
"851","060750229032","1","Black",0.0357487922705314
"852","060750229033","1","Black",0.0421768707482993
"853","060750230011","1","Black",0.181927710843374
"854","060750230012","1","Black",0.258253851797505
"855","060750230013","1","Black",0.0292494481236203
"856","060750230031","1","Black",0.341798625634897
"857","060750230032","1","Black",0.352250489236791
"858","060750231021","1","Black",0.66389591615468
"859","060750231022","1","Black",0.655729909652877
"860","060750231031","1","Black",0.711496746203905
"861","060750231032","1","Black",0.467852810351799
"862","060750232001","1","Black",0.293219303604154
"863","060750232002","1","Black",0.494861660079051
"864","060750232003","1","Black",0.606916019760056
"865","060750233001","1","Black",0.0994950994950995
"866","060750234001","1","Black",0.401743264659271
"867","060750234002","1","Black",0.124743537135823
"868","060750251001","1","Black",0.0279269602577873
"869","060750251002","1","Black",0.0579710144927536
"870","060750251003","1","Black",0.182584269662921
"871","060750252001","1","Black",0.0107684777288302
"872","060750252002","1","Black",0.0620220900594732
"873","060750252003","1","Black",0.0891156462585034
"874","060750252004","1","Black",0
"875","060750253001","1","Black",0.104792851340374
"876","060750253002","1","Black",0
"877","060750253003","1","Black",0
"878","060750253004","1","Black",0.0281923714759536
"879","060750254011","1","Black",0.18809201623816
"880","060750254012","1","Black",0.00308008213552361
"881","060750254013","1","Black",0.0155728587319244
"882","060750254021","1","Black",0.016030534351145
"883","060750254022","1","Black",0
"884","060750254023","1","Black",0.0381426202321725
"885","060750254031","1","Black",0.00918196994991653
"886","060750254032","1","Black",0.159765481861488
"887","060750255001","1","Black",0.0514064015518914
"888","060750255002","1","Black",0
"889","060750255003","1","Black",0.0108695652173913
"890","060750255004","1","Black",0
"891","060750255005","1","Black",0
"892","060750255006","1","Black",0
"893","060750256001","1","Black",0.0284872298624754
"894","060750256002","1","Black",0.00965018094089264
"895","060750256003","1","Black",0.00314465408805031
"896","060750256004","1","Black",0.0420693575895395
"897","060750257011","1","Black",0.0110062893081761
"898","060750257012","1","Black",0.106462110646211
"899","060750257013","1","Black",0.0387890255439924
"900","060750257021","1","Black",0.0536585365853659
"901","060750257022","1","Black",0.0360248447204969
"902","060750257023","1","Black",0
"903","060750258001","1","Black",0.0684811237928007
"904","060750258002","1","Black",0.0350877192982456
"905","060750259001","1","Black",0.0949050949050949
"906","060750259002","1","Black",0.107216494845361
"907","060750259003","1","Black",0.0204081632653061
"908","060750260011","1","Black",0.024873828406633
"909","060750260012","1","Black",0.0351533283470456
"910","060750260021","1","Black",0.0302866414277988
